source_excel_row,mineID,site,country_raw,roman_province_raw,region_raw,latitude_raw,longitude_raw,coordinate_in_broad_spain_envelope,include_spain_subset,selection_rule,selection_reason
188,198,Câinelu de Sus - Galeria Gherghina,Romania,Dacia,Hunedoara  ,46.05157,22.89214,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
189,199,Câinelu de Sus - Galeria Josefi,Romania,Dacia,Hunedoara  ,46.05891,22.8945,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
190,200,Câinelu de Sus,Romania,Dacia,Hunedoara,46.04713,22.892243,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
191,201,Căraci - Adamul Nou,Romania,Dacia,Hunedoara  ,46.1472,22.68545,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
192,202,Căraci - Valea Şteampurilor,Romania,Dacia,Hunedoara  ,46.15595,22.68508,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
193,203,Căraci - Marcul,Romania,Dacia,Hunedoara,46.150808,22.688792,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
194,204,Ciclova Montană. Valea Ciclovei,Romania,Dacia,Caraş-Severin  ,45.02585,21.73204,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
195,205,Ciclova Română,Romania,Dacia,Caraş-Severin  ,45.00917,21.70429,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
196,206,Cinciş-Cerna - Teliuc,Romania,Dacia,Hunedoara  ,45.7002,22.89079,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
197,207,Coronini - Vărad,Romania,Dacia,Caraş-Severin  ,44.68143,21.68064,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
198,210,"Crăciuneşti - Dealul Sfredel, 3",Romania,Dacia,Hunedoara  ,46.01863,22.88794,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
199,211,"Crăciuneşti - Dealul Sfredel, 1",Romania,Dacia,Hunedoara  ,46.02076,22.88022,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
200,212,"Crăciuneşti - Dealul Sfredel, 2",Romania,Dacia,Hunedoara  ,46.01877,22.88777,False,False,excluded_country_not_spain,country is not the configured modern-country value Spain.
201,391,Arroyo del Salgueral,Spain,Hispania Tarraconensis,León,42.587941,-6.10518,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
202,429,Barranco de Santa Filomena,Spain,Hispania Tarraconensis,Cuenca,39.80928761,-1.33769529,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
203,430,Barranco Hondillo,Spain,Hispania Baetica,Jaén,38.38035345,-3.19315217,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
204,431,Barreiro,Spain,Hispania Tarraconensis,Lugo,42.455589,-7.327043,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
205,432,Barrio Nuevo,Spain,Hispania Baetica,Badajoz,38.770177,-5.54812106,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
206,433,Begega - El Valle,Spain,Hispania Tarraconensis,Oviedo,43.28577,-6.299792,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
207,434,Benllera,Spain,Hispania Tarraconensis,León,42.769431,-5.739137,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
208,435,Berrocoso,Spain,Hispania Baetica,Córdoba,38.38853471,-4.89415277,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
209,436,Besullo,Spain,Hispania Tarraconensis,Oviedo,43.187648,-6.62437,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
210,437,Braña de Avelleras,Spain,Hispania Tarraconensis,Oviedo,43.137245,-6.668311,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
211,438,Brañalebrel,Spain,Hispania Tarraconensis,Oviedo,43.424806,-6.890274,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
212,439,Brués,Spain,Hispania Tarraconensis,Orense,42.455979,-8.158613,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
213,440,Buiran,Spain,Hispania Tarraconensis,Lugo,42.930757,-7.072386,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
214,441,Buñola,Spain,Hispania Tarraconensis,Balearics,39.70497528,2.703042203,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
215,442,Burbia,Spain,Hispania Tarraconensis,León,42.792992,-6.774636,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
216,444,Bustiello de Paredes,Spain,Hispania Tarraconensis,Oviedo,43.444587,-6.497716,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
217,445,Cabeza del Agua,Spain,Hispania Baetica,Huelva,37.53989078,-6.91306989,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
218,446,Cabezas del Pasto,Spain,Hispania Baetica,Huelva,37.6082037,-7.33224915,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
219,447,Cabezo de la Reina,Spain,Hispania Tarraconensis,Segovia,40.7175583,-4.179631046,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
220,448,Cabezo de los Silos,Spain,Hispania Baetica,Huelva,37.6867135,-7.35899187,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
221,449,Cabezo Hueca,Spain,Hispania Baetica,Huelva,37.58994716,-7.0808167,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
222,450,Cabezo Rajado,Spain,Hispania Tarraconensis,Murcia,37.61656939,-0.900306875,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
223,451,Cabo de la Nao,Spain,Hispania Tarraconensis,Alicante,38.74237138,0.22764936,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
224,452,Cádiz,Spain,Hispania Baetica,Córdoba,37.82466729,-5.08227721,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
225,453,Cala Reona,Spain,Hispania Tarraconensis,Murcia,37.61551691,-0.718976529,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
226,454,Calamón,Spain,Hispania Baetica,Córdoba,37.84722783,-5.08044861,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
227,455,Callejón de Matajaca,Spain,Hispania Baetica,Córdoba,38.37739882,-4.83783744,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
228,456,Campanario,Spain,Hispania Baetica,Huelva,37.54317278,-6.82941041,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
229,457,Campo Antigua,Spain,Hispania Tarraconensis,Oviedo,43.337309,-6.709717,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
230,458,Campo la Peral,Spain,Hispania Tarraconensis,León,42.56722,-6.258764,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
231,459,Camporredondo,Spain,Hispania Tarraconensis,Palencia,42.88780177,-4.752831906,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
232,460,Canadá,Spain,Hispania Baetica,Córdoba,38.37658115,-4.91570948,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
233,461,Cancho Blanco,Spain,Hispania Baetica,Badajoz,38.63919229,-5.81715282,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
234,462,Candelaria,Spain,Hispania Tarraconensis,Ciudad Real,38.64346632,-4.5202936,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
235,463,Candín I,Spain,Hispania Tarraconensis,León,42.817285,-6.760416,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
236,464,Candín II,Spain,Hispania Tarraconensis,León,42.808749,-6.769527,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
237,465,Cantos Blancos,Spain,Hispania Baetica,Córdoba,38.40954651,-4.95181017,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
238,466,Cara de Oso,Spain,Hispania Tarraconensis,León,42.250813,-6.316238,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
239,467,Carbueiro,Spain,Hispania Tarraconensis,Oviedo,43.026133,-6.869433,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
240,468,Carcabón de Orúa,Spain,Hispania Tarraconensis,Oviedo,43.25032292,-6.700265757,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
241,469,Carcabonas de Merás,Spain,Hispania Tarraconensis,Oviedo,43.473629,-6.474357,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
242,470,Cárcobas de Miudes,Spain,Hispania Tarraconensis,Oviedo,43.523363,-6.809106,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
243,471,Cárcobas de Pena,Spain,Hispania Tarraconensis,Oviedo,43.489375,-6.815335,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
244,472,Carmelita,Spain,Hispania Baetica,Badajoz,38.25530611,-5.75177293,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
245,473,"Carmino del Palo (I, II) - Arroyo del Cabrito (I, II, III)",Spain,Hispania Tarraconensis,León,42.385861,-6.388739,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
246,474,Carris,Spain,Hispania Tarraconensis,Lugo,43.55140204,-7.314383074,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
247,475,Carrua de la Rata - El Lago,Spain,Hispania Tarraconensis,León,42.551531,-6.781019,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
248,476,Casa de las Grobas I,Spain,Hispania Tarraconensis,Oviedo,43.147794,-6.801395,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
249,477,Casa de las Grobas II,Spain,Hispania Tarraconensis,Oviedo,43.143913,-6.803618,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
250,478,Casales,Spain,Hispania Tarraconensis,León,42.41467,-6.673559,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
251,479,Casilla del Cobre,Spain,Hispania Baetica,Córdoba,37.90215104,-4.84830355,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
252,480,Castañedo,Spain,Hispania Tarraconensis,Oviedo,43.359767,-6.230038,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
253,481,Castellar,Spain,Hispania Tarraconensis,Ciudad Real,38.81718902,-4.43477306,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
254,482,Castillo Buitrón,Spain,Hispania Baetica,Huelva,37.63500856,-6.76997865,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
255,483,Castillo de las Guardas,Spain,Hispania Baetica,Huelva,37.69582718,-6.368615491,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
256,484,Castripicón,Spain,Hispania Baetica,Córdoba,37.95893796,-4.9334936,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
257,486,Castro del Río,Spain,Hispania Tarraconensis,León,42.71996123,-6.408303869,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
258,487,Castropetre,Spain,Hispania Tarraconensis,León,42.534458,-6.932606,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
259,488,Castropodame / Los Valles - Las Gándaras,Spain,Hispania Tarraconensis,León,42.572454,-6.46915,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
260,489,Cavón del Pozo - Muro de la T.,Spain,Hispania Tarraconensis,León,42.782281,-5.687959,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
261,490,Cecos I,Spain,Hispania Tarraconensis,Oviedo,43.019984,-6.855363,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
262,491,Cecos II,Spain,Hispania Tarraconensis,Oviedo,43.028404,-6.857919,True,True,included_country_exact,"Trimmed, case-insensitive country value equals Spain."
