mineID,technique_code,technique_name,source_column,source_raw_value,status,confirmed_present
683,underground,Underground,techniqueUnderground,1.0,present,True
684,underground,Underground,techniqueUnderground,,missing,
686,underground,Underground,techniqueUnderground,0.0,absent,False
687,underground,Underground,techniqueUnderground,0.0,absent,False
688,underground,Underground,techniqueUnderground,1.0,present,True
689,underground,Underground,techniqueUnderground,,missing,
690,underground,Underground,techniqueUnderground,,missing,
692,underground,Underground,techniqueUnderground,,missing,
693,underground,Underground,techniqueUnderground,,missing,
694,underground,Underground,techniqueUnderground,0.0,absent,False
695,underground,Underground,techniqueUnderground,0.0,absent,False
696,underground,Underground,techniqueUnderground,,missing,
697,underground,Underground,techniqueUnderground,1.0,present,True
698,underground,Underground,techniqueUnderground,0.0,absent,False
699,underground,Underground,techniqueUnderground,0.0,absent,False
700,underground,Underground,techniqueUnderground,,missing,
701,underground,Underground,techniqueUnderground,1.0,present,True
702,underground,Underground,techniqueUnderground,1.0,present,True
703,underground,Underground,techniqueUnderground,1.0,present,True
705,underground,Underground,techniqueUnderground,0.0,absent,False
706,underground,Underground,techniqueUnderground,,missing,
707,underground,Underground,techniqueUnderground,,missing,
708,underground,Underground,techniqueUnderground,,missing,
709,underground,Underground,techniqueUnderground,0.0,absent,False
710,underground,Underground,techniqueUnderground,,missing,
711,underground,Underground,techniqueUnderground,,missing,
712,underground,Underground,techniqueUnderground,,missing,
713,underground,Underground,techniqueUnderground,0.0,absent,False
715,underground,Underground,techniqueUnderground,,missing,
716,underground,Underground,techniqueUnderground,1.0,present,True
717,underground,Underground,techniqueUnderground,,missing,
718,underground,Underground,techniqueUnderground,,missing,
719,underground,Underground,techniqueUnderground,0.0,absent,False
720,underground,Underground,techniqueUnderground,,missing,
721,underground,Underground,techniqueUnderground,0.0,absent,False
722,underground,Underground,techniqueUnderground,0.0,absent,False
723,underground,Underground,techniqueUnderground,,missing,
724,underground,Underground,techniqueUnderground,,missing,
725,underground,Underground,techniqueUnderground,,missing,
726,underground,Underground,techniqueUnderground,,missing,
727,underground,Underground,techniqueUnderground,,missing,
728,underground,Underground,techniqueUnderground,,missing,
730,underground,Underground,techniqueUnderground,,missing,
731,underground,Underground,techniqueUnderground,1.0,present,True
732,underground,Underground,techniqueUnderground,,missing,
733,underground,Underground,techniqueUnderground,0.0,absent,False
734,underground,Underground,techniqueUnderground,,missing,
735,underground,Underground,techniqueUnderground,1.0,present,True
736,underground,Underground,techniqueUnderground,1.0,present,True
737,underground,Underground,techniqueUnderground,0.0,absent,False
738,underground,Underground,techniqueUnderground,0.0,absent,False
739,underground,Underground,techniqueUnderground,0.0,absent,False
740,underground,Underground,techniqueUnderground,,missing,
741,underground,Underground,techniqueUnderground,1.0,present,True
742,underground,Underground,techniqueUnderground,,missing,
743,underground,Underground,techniqueUnderground,,missing,
744,underground,Underground,techniqueUnderground,,missing,
745,underground,Underground,techniqueUnderground,,missing,
746,underground,Underground,techniqueUnderground,1.0,present,True
747,underground,Underground,techniqueUnderground,,missing,
748,underground,Underground,techniqueUnderground,,missing,
749,underground,Underground,techniqueUnderground,1.0,present,True
750,underground,Underground,techniqueUnderground,,missing,
752,underground,Underground,techniqueUnderground,,missing,
753,underground,Underground,techniqueUnderground,0.0,absent,False
754,underground,Underground,techniqueUnderground,,missing,
755,underground,Underground,techniqueUnderground,0.0,absent,False
757,underground,Underground,techniqueUnderground,0.0,absent,False
758,underground,Underground,techniqueUnderground,,missing,
759,underground,Underground,techniqueUnderground,,missing,
760,underground,Underground,techniqueUnderground,0.0,absent,False
762,underground,Underground,techniqueUnderground,0.0,absent,False
763,underground,Underground,techniqueUnderground,0.0,absent,False
764,underground,Underground,techniqueUnderground,0.0,absent,False
765,underground,Underground,techniqueUnderground,1.0,present,True
767,underground,Underground,techniqueUnderground,0.0,absent,False
768,underground,Underground,techniqueUnderground,0.0,absent,False
769,underground,Underground,techniqueUnderground,0.0,absent,False
770,underground,Underground,techniqueUnderground,0.0,absent,False
772,underground,Underground,techniqueUnderground,1.0,present,True
773,underground,Underground,techniqueUnderground,0.0,absent,False
774,underground,Underground,techniqueUnderground,0.0,absent,False
775,underground,Underground,techniqueUnderground,1.0,present,True
776,underground,Underground,techniqueUnderground,0.0,absent,False
777,underground,Underground,techniqueUnderground,,missing,
778,underground,Underground,techniqueUnderground,0.0,absent,False
779,underground,Underground,techniqueUnderground,0.0,absent,False
780,underground,Underground,techniqueUnderground,0.0,absent,False
781,underground,Underground,techniqueUnderground,0.0,absent,False
782,underground,Underground,techniqueUnderground,0.0,absent,False
783,underground,Underground,techniqueUnderground,0.0,absent,False
784,underground,Underground,techniqueUnderground,0.0,absent,False
785,underground,Underground,techniqueUnderground,,missing,
786,underground,Underground,techniqueUnderground,0.0,absent,False
787,underground,Underground,techniqueUnderground,,missing,
788,underground,Underground,techniqueUnderground,1.0,present,True
789,underground,Underground,techniqueUnderground,0.0,absent,False
790,underground,Underground,techniqueUnderground,0.0,absent,False
791,underground,Underground,techniqueUnderground,1.0,present,True
792,underground,Underground,techniqueUnderground,1.0,present,True
793,underground,Underground,techniqueUnderground,,missing,
794,underground,Underground,techniqueUnderground,,missing,
795,underground,Underground,techniqueUnderground,0.0,absent,False
796,underground,Underground,techniqueUnderground,,missing,
797,underground,Underground,techniqueUnderground,1.0,present,True
798,underground,Underground,techniqueUnderground,,missing,
799,underground,Underground,techniqueUnderground,1.0,present,True
800,underground,Underground,techniqueUnderground,0.0,absent,False
802,underground,Underground,techniqueUnderground,0.0,absent,False
803,underground,Underground,techniqueUnderground,,missing,
805,underground,Underground,techniqueUnderground,0.0,absent,False
806,underground,Underground,techniqueUnderground,0.0,absent,False
807,underground,Underground,techniqueUnderground,,missing,
808,underground,Underground,techniqueUnderground,,missing,
809,underground,Underground,techniqueUnderground,0.0,absent,False
810,underground,Underground,techniqueUnderground,,missing,
811,underground,Underground,techniqueUnderground,,missing,
812,underground,Underground,techniqueUnderground,,missing,
813,underground,Underground,techniqueUnderground,1.0,present,True
814,underground,Underground,techniqueUnderground,0.0,absent,False
816,underground,Underground,techniqueUnderground,,missing,
817,underground,Underground,techniqueUnderground,,missing,
818,underground,Underground,techniqueUnderground,,missing,
820,underground,Underground,techniqueUnderground,,missing,
821,underground,Underground,techniqueUnderground,,missing,
822,underground,Underground,techniqueUnderground,0.0,absent,False
823,underground,Underground,techniqueUnderground,0.0,absent,False
824,underground,Underground,techniqueUnderground,,missing,
825,underground,Underground,techniqueUnderground,0.0,absent,False
826,underground,Underground,techniqueUnderground,0.0,absent,False
827,underground,Underground,techniqueUnderground,,missing,
828,underground,Underground,techniqueUnderground,0.0,absent,False
829,underground,Underground,techniqueUnderground,,missing,
830,underground,Underground,techniqueUnderground,1.0,present,True
831,underground,Underground,techniqueUnderground,,missing,
832,underground,Underground,techniqueUnderground,,missing,
833,underground,Underground,techniqueUnderground,1.0,present,True
836,underground,Underground,techniqueUnderground,1.0,present,True
837,underground,Underground,techniqueUnderground,0.0,absent,False
838,underground,Underground,techniqueUnderground,0.0,absent,False
839,underground,Underground,techniqueUnderground,0.0,absent,False
840,underground,Underground,techniqueUnderground,1.0,present,True
841,underground,Underground,techniqueUnderground,,missing,
842,underground,Underground,techniqueUnderground,1.0,present,True
843,underground,Underground,techniqueUnderground,,missing,
844,underground,Underground,techniqueUnderground,,missing,
845,underground,Underground,techniqueUnderground,0.0,absent,False
846,underground,Underground,techniqueUnderground,0.0,absent,False
848,underground,Underground,techniqueUnderground,0.0,absent,False
849,underground,Underground,techniqueUnderground,0.0,absent,False
850,underground,Underground,techniqueUnderground,0.0,absent,False
851,underground,Underground,techniqueUnderground,,missing,
853,underground,Underground,techniqueUnderground,0.0,absent,False
854,underground,Underground,techniqueUnderground,1.0,present,True
855,underground,Underground,techniqueUnderground,1.0,present,True
856,underground,Underground,techniqueUnderground,0.0,absent,False
857,underground,Underground,techniqueUnderground,0.0,absent,False
859,underground,Underground,techniqueUnderground,0.0,absent,False
860,underground,Underground,techniqueUnderground,,missing,
865,underground,Underground,techniqueUnderground,0.0,absent,False
866,underground,Underground,techniqueUnderground,0.0,absent,False
867,underground,Underground,techniqueUnderground,,missing,
868,underground,Underground,techniqueUnderground,0.0,absent,False
869,underground,Underground,techniqueUnderground,0.0,absent,False
870,underground,Underground,techniqueUnderground,,missing,
871,underground,Underground,techniqueUnderground,0.0,absent,False
872,underground,Underground,techniqueUnderground,0.0,absent,False
873,underground,Underground,techniqueUnderground,0.0,absent,False
875,underground,Underground,techniqueUnderground,0.0,absent,False
876,underground,Underground,techniqueUnderground,0.0,absent,False
878,underground,Underground,techniqueUnderground,0.0,absent,False
879,underground,Underground,techniqueUnderground,1.0,present,True
