source_excel_row,source_sheet,source_file,source_file_sha256,source_row_sha256,mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,site_clean,ancient_name_clean,roman_province_clean,country_clean,region_clean,mining_district_clean,in_use_date_clean,geology_clean,deposit_type_clean,exploitation_type_clean,site_match_key,latitude_decimal,longitude_decimal,coordinate_accuracy_reported,coordinate_in_broad_spain_envelope,Y_Au,commodity_Au_status,Y_Ag,commodity_Ag_status,Y_Pb,commodity_Pb_status,Y_Cu,commodity_Cu_status,Y_Sn,commodity_Sn_status,Y_Fe,commodity_Fe_status,Y_Hg,commodity_Hg_status,Y_Zn,commodity_Zn_status,Y_Other,commodity_Other_status,Y_roman,confirmed_commodity_count,commodity_combination,commodity_information_complete,has_technique_opencast,technique_opencast_status,has_technique_underground,technique_underground_status,has_technique_hydraulic,technique_hydraulic_status,has_technique_hushing,technique_hushing_status,has_technique_ground_sluicing,technique_ground_sluicing_status,has_technique_ruina_montium,technique_ruina_montium_status,has_technique_rake_comb,technique_rake_comb_status,has_technique_gold_washing,technique_gold_washing_status,has_technique_other,technique_other_status,confirmed_technique_count,headline_technique_combination,notBeforeOpeningDate_numeric,notAfterOpeningDate_numeric,notBeforeClosingDate_numeric,notAfterClosingDate_numeric,chronology_numeric_bounds_count,chronology_any_reported,deposit_type_normalized,exploitation_type_normalized,flag_country_override,flag_coordinate_missing,flag_coordinate_outside_broad_spain_envelope,flag_coordinate_accuracy_missing,flag_coordinate_accuracy_zero,flag_coordinate_accuracy_gt_1000,flag_location_source_missing,flag_metal_unknown_or_invalid,flag_metal_missing,flag_no_confirmed_commodity,flag_technique_unknown_or_invalid,flag_technique_incomplete,flag_no_confirmed_technique,flag_chronology_missing,flag_chronology_invalid,flag_geology_missing,flag_deposit_type_missing,flag_deposit_type_unexpected,flag_exploitation_type_missing,flag_exploitation_type_unexpected,flag_possible_column_shift,flag_source_uncertainty_text,flag_duplicate_mine_id,flag_duplicate_coordinates,flag_duplicate_site_name,flag_nearby_record_100m,text_artifact_columns,flag_text_encoding_artifact,quality_flag_count,quality_high_severity,quality_review_required
223,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,a8041ccee75e149930588f396d2a807004ef96f08eae3c26bc74525ad07d3562,451,Cabo de la Nao,,Hispania Tarraconensis,Spain,Alicante,,,,A 1,823,940,468,38.74237138,0.22764936,100,"Converted in QGIS from Lambert coords, Madrid 1870",,-330,,,300,"Hellenistic-Republican, Roman",FALSE,0,0,0,0,1,0,0,0,,Domergue 1990: 64,,,FALSE,FALSE,FALSE,0,0,0,,,,,,Cabo de la Nao,,Hispania Tarraconensis,Spain,Alicante,,"Hellenistic-Republican, Roman",,,,cabodelanao,38.74237138,0.22764936,100,True,False,absent,False,absent,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,1,1,Fe,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,-330,,,300,2,True,,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
224,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,72424e3edf10153f1da00213ad5ab6e9158b983663ea89c37d64a2fb94a46dab,452,Cádiz,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 83,943,477.3,359.7,37.82466729,-5.08227721,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Cádiz,,Hispania Baetica,Spain,Córdoba,Posadas,,Hard rock,Primary,,cadiz,37.82466729,-5.08227721,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
225,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,bb6d6e9436c5a1600eb23cff06337be3baacc1e622a1af5957c9b85ec47dceef,453,Cala Reona,,Hispania Tarraconensis,Spain,Murcia,Cartagena-Mazarrón,,,MU 7,978,862,339.9,37.61551691,-0.718976529,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,1,0,0,0,0,0,,Domergue 1990: 64,,,FALSE,FALSE,FALSE,0,0,0,,,,,,Cala Reona,,Hispania Tarraconensis,Spain,Murcia,Cartagena-Mazarrón,,,,,calareona,37.61551691,-0.718976529,100,True,False,absent,True,present,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,3,Ag+Pb+Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,6,False,True
226,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,25853b9544608e5bf1c7371a6ed75c1f461d7958cdf6bfea0fff18311f83b3ef,454,Calamón,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 82,922,477.5,362.2,37.84722783,-5.08044861,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Calamón,,Hispania Baetica,Spain,Córdoba,Posadas,,Hard rock,Primary,,calamon,37.84722783,-5.08044861,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
227,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,6ef22aaa12242a16f0c41a937803bb2167e68109034f8f2ec08e97587042efc8,455,Callejón de Matajaca,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 88,859,499.6,420.7,38.37739882,-4.83783744,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Callejón de Matajaca,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,callejondematajaca,38.37739882,-4.83783744,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
228,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,16406a43d280cd3f446718a6d296b36a15560230350177c1a8ece4a1da651132,456,Campanario,,Hispania Baetica,Spain,Huelva,Huelva,,,H 45,960,322.5,332.4,37.54317278,-6.82941041,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 62,,,FALSE,FALSE,FALSE,0,0,0,,,Pyrite,Primary,,Campanario,,Hispania Baetica,Spain,Huelva,Huelva,,Pyrite,Primary,,campanario,37.54317278,-6.82941041,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
229,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,efacc89c284e8b9cf2c65329430a5a0d7d238c2ba69f95ff65f14a8ecbc6ef99,457,Campo Antigua,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-64,,,,,43.337309,-6.709717,500,"Guessed from Sanchez-Palencia and Orejas 1994, fig. 13; and Google Earth.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 200",,,,,,,,,,,,Primary,Extensive,Campo Antigua,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Primary,Extensive,campoantigua,43.337309,-6.709717,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,,False,5,False,True
230,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,8d41b4673b2d802608061ec246bbfd36bec9b1d0d9c456e850c164a0c97040aa,458,Campo la Peral,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-22,,,,,42.56722,-6.258764,500,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 191",1,0,TRUE,,,,,,,,,Primary,Extensive,Campo la Peral,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,,Primary,Extensive,campolaperal,42.56722,-6.258764,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
231,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,3f17753765dd8a9f7c92ae05afbe6bc48d06753a4695e970719ce25a3f8a9eb2,459,Camporredondo,,Hispania Tarraconensis,Spain,Palencia,León,,,P 1,106,513,921,42.88780177,-4.752831906,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0,0,0,0,0,0,0,0,,Domergue 1990: 42,,,,,,,,,,,Quaternary terrace,,,Camporredondo,,Hispania Tarraconensis,Spain,Palencia,León,,Quaternary terrace,,,camporredondo,42.88780177,-4.752831906,100,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,,False,5,False,True
232,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,a3977e9929d7509b0afea4f49db864b79be944ab44648945fd7f6edcbe02fda6,460,Canadá,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 18,858,492.8,420.7,38.37658115,-4.91570948,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 47,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Canadá,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,canada,38.37658115,-4.91570948,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
233,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,443a47644d47d4c888e04a416655cd4cb2ae53ee660a1aed09b58a6a7a8b29c7,461,Cancho Blanco,,Hispania Baetica,Spain,Badajoz,La Serena,,,BA 50,831,414.8,451.3,38.63919229,-5.81715282,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,0,0,0,0,0,0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0,0,0,,,Hard rock,Primary,,Cancho Blanco,,Hispania Baetica,Spain,Badajoz,La Serena,,Hard rock,Primary,,canchoblanco,38.63919229,-5.81715282,100,True,False,absent,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,2,Ag+Pb,True,,missing,,missing,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,,missing,0,None confirmed,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,4,False,True
234,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,03d80696fa4383d20ffba7b220b3a3053e7ea02a3536ca276d64f1bc8c639f2b,462,Candelaria,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 16,835,527.6,449.9,38.64346632,-4.5202936,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1,1,1,0,0,0,0,0,,Domergue 1990: 46,0,1,FALSE,FALSE,FALSE,0,0,0,0,,,,,Candelaria,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,,,candelaria,38.64346632,-4.5202936,100,True,False,absent,True,present,True,present,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,3,Ag+Pb+Cu,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,,False,4,False,True
235,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,96b1720a3981ea7380aa22e637a2954a76c8cd060c2c7e6650b8bf2f1ebfc3ef,463,Candín I,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-05,,,,,42.817285,-6.760416,1000,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 191",,,,,,,,,,,,Primary,Extensive,Candín I,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,,Primary,Extensive,candini,42.817285,-6.760416,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,4,False,True
236,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,89fcea8be2e16a048e545ee99301542c44a1fd0150289c4c022924c6d4d8e675,464,Candín II,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-06,,,,,42.808749,-6.769527,1000,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 191",,,,,,,,,,,,Primary,Extensive,Candín II,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,,Primary,Extensive,candinii,42.808749,-6.769527,1000,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,4,False,True
237,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,e1bd4e05bf318d5b80dcefd6d42ca94928fa1480f285ceb8356ec53d2d4c0d1f,465,Cantos Blancos,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 5,858,489.7,424.4,38.40954651,-4.95181017,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0,0,1,0,0,0,0,0,,Domergue 1990: 47,0,1,FALSE,FALSE,FALSE,0,0,0,0,,Hard rock,Primary,,Cantos Blancos,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,Hard rock,Primary,,cantosblancos,38.40954651,-4.95181017,100,True,False,absent,False,absent,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Cu,True,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,underground,,,,,0,False,Primary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,2,False,True
238,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,6aee5c127da6bdeb7d0cb2c127e71ceab4e5f8a59839777b6c182884bf6b1c26,466,Cara de Oso,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,ER-11,,,,,42.250813,-6.316238,300,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 193",1,0,TRUE,FALSE,FALSE,0,0,0,0,,,Secondary,Selective,Cara de Oso,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,,Secondary,Selective,caradeoso,42.250813,-6.316238,300,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,2,opencast+hydraulic,,,,,0,False,Secondary,Selective,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,2,False,True
239,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,bf53285eac2b8335d07aba829635fd15d2f1669550aea2219f22af855035da9e,467,Carbueiro,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-24,,,,,43.026133,-6.869433,500,"Google Earth, IGN map, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Sanchez-Palencia and Orejas 1994, 199",1,0,TRUE,,,,,,,,,Secondary,Selective - Extensive,Carbueiro,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,Secondary,Selective - Extensive,carbueiro,43.026133,-6.869433,500,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,True,present,False,absent,True,present,,missing,,missing,,missing,,missing,,missing,,missing,2,opencast+hydraulic,,,,,0,False,Secondary,Selective + Extensive,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
240,OxREP Mines 3 0 - 20250408,oxrep-mines-3.0-20250408.xlsx,802e35d0abef469fb7683b3b82b1638224db059f19919a2e245ce44ec757815a,77e52b3c91701e39be567a53351450f8c0a6e058695ebf2bccf792d61411c8db,468,Carcabón de Orúa,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-41,O 4,50,355.3,964.9,43.25032292,-6.700265757,100,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0,0,0,0,0,0,0,0,,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 200",,,,,,,,,,,Hard rock,Primary,Selective - Extensive,Carcabón de Orúa,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,Hard rock,Primary,Selective - Extensive,carcabondeorua,43.25032292,-6.700265757,100,True,True,present,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,False,absent,1,1,Au,True,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,0,None confirmed,,,,,0,False,Primary,Selective + Extensive,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,3,False,True
